url,type,status,lang,title,title_len,description,description_len,has_description,robots,canonical,self_canonical,h1_count,h1s,missing_h1,multi_h1,viewport,hreflang_count,schema_types,has_product_schema,has_article_schema,has_offer_schema,text_words,copy_like_url,variant_like_url,priority_flag
https://mamapack.pl/products/akuku-a0040-zestaw-do-manicure,products,200,pl,AKUKU A0040 - ZESTAW DO MANICURE – mamapack,43,"Zestaw zawiera: nożyczki, obcinaczki oraz pilniczek.  Praktyczny zestaw do pielęgnacji paznokci u niemowląt i dzieci, pozwoli w szybki i bezpieczny sposób obciąć paznokcie maluszkowi. Nożyczki mają cienkie, zaokrąglone ostrza, które minimalizują możliwość skaleczenia. Cążki umożliwiają wygodne skrócenie paznokci, a spe",320,1,,https://mamapack.pl/products/akuku-a0040-zestaw-do-manicure,1,1,AKUKU A0040 - ZESTAW DO MANICURE,0,0,1,0,Organization,0,0,0,450,0,0,missing_product_schema | long_desc
https://mamapack.pl/products/rozek-niemowlecy-standard-75x75-cm-miminu-design-misie-blekit-bawelna-100,products,200,pl,Rożek niemowlęcy - standard 75x75 cm -(MIMINU DESIGN Misie błękit) - b – mamapack,81,"Rożek niemowlęcy standard 75x75 cm KIECZMERSKI MIMINU DESIGN Misie błękit bawełna 100% Cechy: Idealny do przenoszenia dziecka, ułatwia karmienie i usypianie niemowlęcia. Dopasowuje się do kształtu ciała, zachowując odpowiednią twardość. Niezwykle miękka i przyjemna w dotyku tkanina bawełniana zapewnia komfort użytkowan",320,1,,https://mamapack.pl/products/rozek-niemowlecy-standard-75x75-cm-miminu-design-misie-blekit-bawelna-100,1,0,,1,0,1,0,,0,0,0,255,0,0,missing_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/canpol-22-565-smoczek-anatomiczny-silikon-orthodontic-0m-bezowy,products,200,pl,CANPOL 22/580 - SMOCZEK - silikon orthodontic- SYMETRYCZNY -( 0m+) - b – mamapack,81,"Canpol babies smoczek uspokajający silikon 0-6m  NEWBORN BABY beżowy Smoczek rekomendowany dla dzieci w wieku 0-6 miesięcy. 100% bezpieczny, hipoalergiczny silikon – bezzapachowy i bezsmakowy. Gumka o symetrycznym kształcie. Smoczek jest trwały i odporny na odkształcenia. Wentylowana tarczka – zapewnia swobodne oddycha",320,1,,https://mamapack.pl/products/canpol-22-565-smoczek-anatomiczny-silikon-orthodontic-0m-bezowy,1,1,CANPOL 22/580 - SMOCZEK - silikon orthodontic- SYMETRYCZNY -( 0m+) - beżowy,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,544,0,0,long_title | long_desc
https://mamapack.pl/products/akuku-a0394-termometr-plywajacy-do-kapieli-zyrafa,products,200,pl,Akuku A0394 - Termometr pływający do kąpieli - Żyrafa – mamapack,64,"Termometr do mierzenia temperatury wody „akuku” dzięki czytelnej skali pozwoli dokładnie zmierzyć temperaturę wody, a ciekawy kształt będzie atrakcją podczas kąpieli dziecka. Wykonany z bezpiecznych i trwałych materiałów. Bezrtęciowy. Funkcjonalny i wygodny w użyciu. Wesołe, dziecięce kolory.",293,1,,https://mamapack.pl/products/akuku-a0394-termometr-plywajacy-do-kapieli-zyrafa,1,1,Akuku A0394 - Termometr pływający do kąpieli - Żyrafa,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,463,0,0,long_desc
https://mamapack.pl/products/pielucha-flanela-70x80-jednokolorowa,products,200,pl,FARA - Pielucha FLANELOWA - JEDNOKOLOROWA - (70x80cm) – mamapack,64,"Pielucha flanelowa kolorowa 100% bawełna Pastelowe kolory Pieluszka flanelowa rozmiar 70x80 cm. Wykonana z najwyższej jakości bawełny, nie powodują żadnych reakcji alergicznych. Wykonane w pastelowych kolorach umilą każdemu dziecku zarówno posiłek jak i zabawę. Mogą służyć również, jako prześcieradełko do wózka, czy na",320,1,,https://mamapack.pl/products/pielucha-flanela-70x80-jednokolorowa,1,1,FARA - Pielucha FLANELOWA - JEDNOKOLOROWA - (70x80cm),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,432,0,0,long_desc
https://mamapack.pl/products/fara-pieluszka-tetrowa-70x80-biala,products,200,pl,FARA - Pieluszka tetrowa - BIAŁA - (70X80) - 1 szt. – mamapack,62,"PIELUSZKI PREMIUM PIELUCHY TRADYCYJNE TETROWE BIAŁE 70X80 BAWEŁNA 100% Wymiary pieluszki: 70 x 80 cm Kolor: biała Produkt Polski Pieluszki tetrowe to przyjazne dla środowiska i ekonomiczne rozwiązanie w opiece nad dziećmi. Pieluszki tetrowe wytwarzane są w Polsce z bawełny 100%. Nie drażnią skóry, można je prać nawet w",320,1,,https://mamapack.pl/products/fara-pieluszka-tetrowa-70x80-biala,1,1,FARA - Pieluszka tetrowa - BIAŁA - (70X80) - 1 szt.,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,542,0,0,long_desc
https://mamapack.pl/products/fara-pielucha-tetra-druk-70x80-mix-kolorow,products,200,pl,FARA - Pieluszka tetrowa - DRUK - (70X80) - mix kolorów – mamapack,66,"PIELUCHY TETROWE BAWEŁNIANE WIELORAZOWE DELIKATNE DLA NIEMOWLĄT 70X80 Wzór Pieluszki mix Losowy Zdjęcia podglądowe(wzór zależny od dostawy). Cechy produktu: Materiał: 100% bawełna Rozmiar: 70x80 cm Pieluchy tetrowe mają wiele zalet, które sprawiają, że są popularnym wyborem wśród rodziców: Ekologiczne: Są wielorazowe, ",320,1,,https://mamapack.pl/products/fara-pielucha-tetra-druk-70x80-mix-kolorow,1,1,FARA - Pieluszka tetrowa - DRUK - (70X80) - mix kolorów,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,608,0,0,long_title | long_desc
https://mamapack.pl/products/nakladka-sedesowa-jednorazowa-1-szt,products,200,pl,Nakładka sedesowa jednorazowa - 1 szt. – mamapack,49,"Nakładka sedesowa jednorazowa Opakowanie: pojedynczo w torebce strunowej Wymiary: 12x6,5cm Wykonanie: bibuła recyklingowa bezklejowa (nie zapycha toalety). Niezbędna w podróży, pracy czy w szpitalu . Ogranicza bezpośredni kontakt z bakteriami dzięki czemu możemy korzystać z toalety bezpiecznie i komfortowo. Nakładka hi",320,1,,https://mamapack.pl/products/nakladka-sedesowa-jednorazowa-1-szt,1,0,,1,0,1,0,,0,0,0,249,0,0,missing_h1 | missing_product_schema | long_desc
https://mamapack.pl/products/teczka-na-dokumenty-rozmiar-a4-mix-kolorow,products,200,pl,Teczka na dokumenty - rozmiar A4 - (mix kolorów) – mamapack,59,"Teczki na dokumenty A4 z zapięciem na guzik, o grubości 1 mm, wykonane z materiału PP. Duża pojemność, przezroczyste kieszenie do organizacji dokumentów, klasyczny design.",171,1,,https://mamapack.pl/products/teczka-na-dokumenty-rozmiar-a4-mix-kolorow,1,1,Teczka na dokumenty - rozmiar A4 - (mix kolorów),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,451,0,0,long_desc
https://mamapack.pl/products/canpol-22-580-smoczek-uspokajajacy-silikonowy-symetryczny-okragly-0-6m-nawborn-niebieski,products,200,pl,CANPOL 22/562 - SMOCZEK - silikon orthodontic- OKRĄGŁY -( 0m+) -Niebie – mamapack,81,"Smoczek uspokajający 0-6m (okragly) - niebieski Zestaw smoczków uspokajających wykonane z najwyższej jakości, bezzapachowego i bezsmakowego silikonu. Wyposażone w gumkę o symetrycznym kształcie. Zapewniają swobodne oddychanie i połykanie śliny. Smoczki dobrze odpowietrzają się, dzięki specjalnym otworom wentylacyjnym n",320,1,,https://mamapack.pl/products/canpol-22-580-smoczek-uspokajajacy-silikonowy-symetryczny-okragly-0-6m-nawborn-niebieski,1,2,CANPOL 22/562 - SMOCZEK - silikon orthodontic- OKRĄGŁY -( 0m+) -Niebieski | Smoczek uspokajający 0-6m (okragly) - niebieski,0,1,1,0,Brand | Offer | Organization | Product,1,0,1,486,0,0,multi_h1 | long_title | long_desc
https://mamapack.pl/products/smoczek-uspokajajacy-0-6m-symetryczny-okragly-rozowy,products,200,pl,CANPOL 22/580 - SMOCZEK - silikon orthodontic- SYMETRYCZNY -( 0m+) - R – mamapack,81,"Zestaw smoczków uspokajających wykonane z najwyższej jakości, bezzapachowego i bezsmakowego silikonu. Wyposażone w gumkę o symetrycznym kształcie. Zapewniają swobodne oddychanie i połykanie śliny. Smoczki dobrze odpowietrzają się, dzięki specjalnym otworom wentylacyjnym na tarczce. Nie zawierają BPA. Opakowanie zawiera",320,1,,https://mamapack.pl/products/smoczek-uspokajajacy-0-6m-symetryczny-okragly-rozowy,1,1,CANPOL 22/580 - SMOCZEK - silikon orthodontic- SYMETRYCZNY -( 0m+) - RÓŻOWY,0,0,1,0,Organization,0,0,0,427,0,0,missing_product_schema | long_title | long_desc
https://mamapack.pl/products/canpol-14-000-masc-lanolinowa-do-brodawek-sutkowych-7-g,products,200,pl,CANPOL 14/000 - Maść lanolinowa - do brodawek sutkowych - (7 g) – mamapack,74,"Maść lanolinowa CANPOL babies do brodawek - 1 szt. 100% czysta lanolina, bez dodatków Przynosi ulgę podczas karmienia piersią Bezpieczna dla dziecka – nie trzeba zmywać Może być stosowana także na suche usta podczas porodu Marka - CANPOL babies  Waga - 7 g",256,1,,https://mamapack.pl/products/canpol-14-000-masc-lanolinowa-do-brodawek-sutkowych-7-g,1,1,CANPOL 14/000 - Maść lanolinowa - do brodawek sutkowych - (7 g),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,480,0,0,long_title | long_desc
https://mamapack.pl/products/rozek-niemowlecy-standard-80x80-cm-na-rzep-bawelna-100-dla-dziewczynki,products,200,pl,Rożek niemowlęcy - standard 80x80 cm - (na rzep) - bawełna 100%- DLA D – mamapack,81,ROŻEK NIEMOWLĘCY DLA DZIEWCZYNKI 80x80 cm (+/-2 cm) ✅ 100% bawełna – miękka i bezpieczna dla dziecka✅ Wierzchnia warstwa: bawełna w kolorze ecru z uroczym wzorem w króliczki i różowe kwiatki✅ Wewnętrzna warstwa: biała bawełna✅ Wypełnienie: antyalergiczna włóknina 300 g/m²✅ Pikowane i przyszyte wypełnienie – nie przesuw,320,1,,https://mamapack.pl/products/rozek-niemowlecy-standard-80x80-cm-na-rzep-bawelna-100-dla-dziewczynki,1,1,Rożek niemowlęcy - standard 80x80 cm - (na rzep) - bawełna 100%- DLA DZIEWCZYNKI,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,517,0,0,long_title | long_desc
https://mamapack.pl/products/rozek-niemowlecy-standard-80x80-cm-na-rzep-bawelna-100-dla-chlopca,products,200,pl,Rożek niemowlęcy - standard 80x80 cm - (na rzep) - bawełna 100%- DLA C – mamapack,81,"ROŻEK NIEMOWLĘCY DLA CHŁOPCA 80x80 cm (+/-2 cm) ✅ 100% bawełna – miękka i bezpieczna dla dziecka✅ Wierzchnia warstwa: biała bawełna z uroczym wzorem w króliczki, misie i liski✅ Wewnętrzna warstwa: biała bawełna✅ Wypełnienie: antyalergiczna włóknina 300 g/m²✅ Pikowane i przyszyte wypełnienie – nie przesuwa się podczas p",320,1,,https://mamapack.pl/products/rozek-niemowlecy-standard-80x80-cm-na-rzep-bawelna-100-dla-chlopca,1,0,,1,0,1,0,,0,0,0,189,0,0,missing_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/rozek-niemowlecy-standard-80x80-cm-na-rzep-bawelna-100-szary-w-gwiazdki,products,200,pl,Rożek niemowlęcy - standard 80x80 cm - (na rzep) - bawełna 100% - SZAR – mamapack,81,"✅ 100% bawełna – miękka i bezpieczna dla dziecka✅ Wierzchnia warstwa: kolorowa bawełna, wewnętrzna: biała bawełna✅ Wypełnienie: antyalergiczna włóknina 300 g/m²✅ Pikowane i przyszyte wypełnienie – nie przesuwa się podczas prania✅ Zapinany na regulowany rzep ✅ Używane tkaniny są bezpieczne dla dzieci i posiadają certyfi",320,1,,https://mamapack.pl/products/rozek-niemowlecy-standard-80x80-cm-na-rzep-bawelna-100-szary-w-gwiazdki,1,1,Rożek niemowlęcy - standard 80x80 cm - (na rzep) - bawełna 100% - SZARY W GWIAZDKI,0,0,1,0,Organization,0,0,0,380,0,0,missing_product_schema | long_title | long_desc
https://mamapack.pl/products/akuku-a0458-zestaw-manicure-rozowy,products,200,pl,AKUKU A0458 - Zestaw manicure - różowy – mamapack,49,"ZESTAW PIELĘGNACYJNY + ETUI Producent : AKUKU Kolor : różowy ZESTAW ZAWIERA : nożyczek, cążków, szczotki, grzebyczka i czterech małych pilników. Całość znajduje się w estetycznym futerale o formie piórnika - kosmetyczki. Specjalna konstrukcją przyrządów gwarantuje ich bezpieczne użycie. Zestaw pielęgnacyjny jest bardzo",320,1,,https://mamapack.pl/products/akuku-a0458-zestaw-manicure-rozowy,1,1,AKUKU A0458 - Zestaw manicure - różowy,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,524,0,0,long_desc
https://mamapack.pl/products/szampon-z-keratyna-kozie-mleko-ziaja-400ml,products,200,pl,SZAMPON z keratyną - Kozie Mleko - Ziaja - 400ml – mamapack,59,"Ziaja kozie mleko szampon z keratyną 400ml. 95% składników pochodzenia naturalnego włosy suche . szorstkie bez połysku wzmacnianie wygładzanie świeże . zdrowe . zadbane włosy Satynowy szampon do profesjonalnej higieny i pielęgnacji włosów zniszczonych, suchych, szorstkich i matowych. Zawiera keratynę - naturalny budule",320,1,,https://mamapack.pl/products/szampon-z-keratyna-kozie-mleko-ziaja-400ml,1,2,SZAMPON z keratyną - Kozie Mleko - Ziaja - 400ml | Ziaja kozie mleko szampon z keratyną 400ml.,0,1,1,0,Brand | Offer | Organization | Product,1,0,1,565,0,0,multi_h1 | long_desc
https://mamapack.pl/products/odzywka-z-keratyna-kondycjonujaca-kozie-mleko-ziaja-200-ml,products,200,pl,ODŻYWKA z keratyną (kondycjonująca) - Kozie Mleko - Ziaja - (200 ml) – mamapack,79,"Odżywka z keratyną kondycjonująca pojemność: 200 ml 99% składników pochodzenia naturalnegowłosy suche . szorstkiebez połyskuwzmacnianiewygładzanieświeże . zdrowe . zadbane włosySatynowa odżywka kondycjonująca do włosów zniszczonych, suchych, szorstkich i matowych. Zawiera keratynę - naturalny budulec włosów oraz protei",320,1,,https://mamapack.pl/products/odzywka-z-keratyna-kondycjonujaca-kozie-mleko-ziaja-200-ml,1,3,ODŻYWKA z keratyną (kondycjonująca) - Kozie Mleko - Ziaja - (200 ml) | Sposób użycia | Skład,0,1,1,0,Organization,0,0,0,520,0,0,multi_h1 | missing_product_schema | long_title | long_desc
https://mamapack.pl/products/b-o-721-03-szczotka-do-butelek-i-smoczkow-z-mini-szczoteczka-szara,products,200,pl,B.O.721/03 - Szczotka do butelek i smoczków - z mini szczoteczką - SZA – mamapack,81,"BABYONO SZCZOTKA DO MYCIA BUTELEK I SMOCZKÓW Z MINI SZCZOTECZKĄ kolor: szary W zestawie: • szczotka do mycia butelek • szczotka do mycia smoczków Szczotka do butelek i smoczków pomaga w ich dokładnym czyszczeniu. Odpowiednio wyprofilowane końcówki docierają do trudno dostępnych miejsc, a wygodne rączki zapewniają stabi",320,1,,https://mamapack.pl/products/b-o-721-03-szczotka-do-butelek-i-smoczkow-z-mini-szczoteczka-szara,1,1,B.O.721/03 - Szczotka do butelek i smoczków - z mini szczoteczką - SZARA,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,554,0,0,long_title | long_desc
https://mamapack.pl/products/akuku-a0684-butelka-do-podmywania-peri-350-ml,products,200,pl,AKUKU A0684 - Butelka do podmywania - Peri - (350 ml) – mamapack,64,"Butelka PERI do podmywania okolic intymnych W zestawie:– Butelka o pojemności 350 ml– 2 końcówki z różnym kątem strumienia– Woreczek z włókniny do wygodnego przechowywania Butelka poporodowa do higieny intymnej 350 ml to niezastąpiony element codziennej pielęgnacji w okresie połogu, menstruacji, a także w podróży. Zapr",320,1,,https://mamapack.pl/products/akuku-a0684-butelka-do-podmywania-peri-350-ml,1,1,AKUKU A0684 - Butelka do podmywania - Peri - (350 ml),0,0,1,0,Organization,0,0,0,581,0,0,missing_product_schema | long_desc
https://mamapack.pl/products/akuku-a0399-kolektor-na-mleko,products,200,pl,AKUKU A0399 - Kolektor na mleko - (ręczny) – mamapack,53,"Laktator ręczny Akuku kolektor na mleko Magiczna Butelka Silikonowy 100 ml Laktator ręczny Akuku kolektor na mleko Magiczna Butelka Silikonowy 100 ml wykonany z niezwykle miękkiego, bezpiecznego silikonu pomaga karmiącym mamom zbierać mleko wyciekające z drugiej piersi podczas karmienia kiedy piersi są pełne mleka może",320,1,,https://mamapack.pl/products/akuku-a0399-kolektor-na-mleko,1,1,AKUKU A0399 - Kolektor na mleko - (ręczny),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,605,0,0,long_desc
https://mamapack.pl/products/akuku-a0306-laktator-reczny,products,200,pl,AKUKU A0306 - Laktator ręczny – mamapack,40,Laktator ręczny Pojemność butelki 150 ml Laktator ręczny Easy to cichy i wygodny sposób na odciąganie pokarmu z piersi. Nasz Laktator jest prosty w montażu/demontażu oraz obsłudze. Niewielka ilość elementów ułatwia utrzymanie go w czystości. Cichy tryb pracy pozwala na dyskretne korzystanie z laktatora w dowolnym miejs,320,1,,https://mamapack.pl/products/akuku-a0306-laktator-reczny,1,0,,1,0,1,0,,0,0,0,170,0,0,missing_h1 | missing_product_schema | long_desc
https://mamapack.pl/products/canpol-12-216-laktator-reczny-basic-light,products,200,pl,CANPOL 12/216 - Laktator - RĘCZNY - Basic light – mamapack,58,"CANPOL BABIES BASIC CARE LAKTATOR RĘCZNY WYGODNY LEKKI CICHY BEZ BPA Wygoda i Ergonomia Laktator ręczny Canpol Babies to idealne rozwiązanie dla mam, które od czasu do czasu chcą odciągnąć pokarm. Ergonomiczny uchwyt laktatora zapewnia komfortowy chwyt, umożliwiając wygodne i efektywne odciąganie jedną ręką, co znacząc",320,1,,https://mamapack.pl/products/canpol-12-216-laktator-reczny-basic-light,1,1,CANPOL 12/216 - Laktator - RĘCZNY - Basic light,0,0,1,0,Organization,0,0,0,524,0,0,missing_product_schema | long_desc
https://mamapack.pl/products/canpol-34-920-smoczek-silikonowy-symetryczny-0-6m-panda,products,200,pl,CANPOL 34/920 - Smoczek silikonowy - SYMETRYCZNY - (0-6m) - Panda – mamapack,76,"CANPOL SMOCZEK USPOKAJAJĄCY SYMETRYCZNY 0-6m Kolor: różowy Smoczek rekomendowany dla dzieci w wieku 0-6 miesięcy. 100% bezpieczny, hipoalergiczny silikon – bezzapachowy i bezsmakowy. Gumka o symetrycznym kształcie. Smoczek jest trwały i odporny na odkształcenia. Wentylowana tarczka – zapewnia swobodne oddychanie zapobi",320,1,,https://mamapack.pl/products/canpol-34-920-smoczek-silikonowy-symetryczny-0-6m-panda,1,1,CANPOL 34/920 - Smoczek silikonowy - SYMETRYCZNY - (0-6m) - Panda,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,640,0,0,long_title | long_desc
https://mamapack.pl/products/canpol-34-924-smoczek-uspokajajacy-silikonowy-symetryczny-0-6-m-animals-niebieski,products,200,pl,CANPOL 34/924 Smoczek uspokajający silikonowy - SYMETRYCZNY- (0-6 m) - – mamapack,81,"CANPOL SMOCZEK USPOKAJAJĄCY SYMETRYCZNY 0-6m Kolor: niebieski Smoczek rekomendowany dla dzieci w wieku 0-6 miesięcy. 100% bezpieczny, hipoalergiczny silikon – bezzapachowy i bezsmakowy. Gumka o symetrycznym kształcie. Smoczek jest trwały i odporny na odkształcenia. Wentylowana tarczka – zapewnia swobodne oddychanie zap",320,1,,https://mamapack.pl/products/canpol-34-924-smoczek-uspokajajacy-silikonowy-symetryczny-0-6-m-animals-niebieski,1,1,CANPOL 34/924 Smoczek uspokajający silikonowy - SYMETRYCZNY- (0-6 m) - Animals -(niebieski),0,0,1,0,Organization,0,0,0,335,0,0,missing_product_schema | long_title | long_desc
https://mamapack.pl/products/canpol-34-922-smoczek-silikonowy-18-m-symetryczny-exotic-koala,products,200,pl,CANPOL 34/922 - Smoczek silikonowy - (18+m) - SYMETRYCZNY - EXOTIC Koa – mamapack,81,"CANPOL SMOCZEK USPOKAJAJĄCY SYMETRYCZNY 18 +m Smoczek rekomendowany dla dzieci w wieku 18 miesięcy i starszych. 100% bezpieczny, hipoalergiczny silikon – bezzapachowy i bezsmakowy. Gumka o symetrycznym kształcie. Smoczek jest trwały i odporny na odkształcenia. Wentylowana tarczka – zapewnia swobodne oddychanie zapobieg",320,1,,https://mamapack.pl/products/canpol-34-922-smoczek-silikonowy-18-m-symetryczny-exotic-koala,1,1,CANPOL 34/922 - Smoczek silikonowy - (18+m) - SYMETRYCZNY - EXOTIC Koala,0,0,1,0,Organization,0,0,0,584,0,0,missing_product_schema | long_title | long_desc
https://mamapack.pl/products/b-o-777-03-termometr-do-wody-take-care-rozowy,products,200,pl,B.O.777/03 - Termometr do wody - TAKE CARE - różowy – mamapack,62,PŁYWAJĄCY TERMOMETR DO KĄPIELI Zalety: bezrtęciowy oznaczenie temperatury wody idealnej dla Malucha dokładny pomiar temperatury wody unosi się na powierzchni wody Termometr do kąpieli w sposób bezpieczny i niezawodny pomoże w uzyskaniu i utrzymaniu właściwej temperatury kąpieli Twojego dziecka. Do pomiaru wykorzystano ,320,1,,https://mamapack.pl/products/b-o-777-03-termometr-do-wody-take-care-rozowy,1,0,,1,0,1,0,Organization,0,0,0,268,0,0,missing_h1 | missing_product_schema | long_desc
https://mamapack.pl/products/b-o-1576-edukacyjna-mata-piankowa-xpe-150x200cm,products,200,pl,B.O. 1576 - Edukacyjna mata piankowa XPE - (150x200cm) – mamapack,65,"Edukacyjna mata piankowa XPE 150x200cm 0+ W zestawie: 1 × edukacyjna mata piankowa XPE Właściwości techniczne: Wymiary: 150 × 200 cm Grubość: 1 cm Materiał: pianka XPE (polietylenowa) Funkcje: dwustronna, składana, wodoodporna, łatwa w czyszczeniu Edukacyjna mata piankowa wykonana z trwałej i lekkiej pianki XPE (poliet",320,1,,https://mamapack.pl/products/b-o-1576-edukacyjna-mata-piankowa-xpe-150x200cm,1,2,B.O. 1576 - Edukacyjna mata piankowa XPE - (150x200cm) | Edukacyjna mata piankowa XPE 150x200cm 0+,0,1,1,0,Brand | Offer | Organization | Product,1,0,1,636,0,0,multi_h1 | long_desc
https://mamapack.pl/products/canpol-22-581-smoczek-silikonowy-6-18m-symetryczny-bezowy,products,200,pl,CANPOL 22/581 - Smoczek silikonowy - (6-18m) - SYMETRYCZNY - beżowy – mamapack,78,"CANPOL BABIES Newborn Baby - smoczek uspokajający silikon 6-18 m symetryczny | beżowy Informacje o produkcie: smoczek uspokajający wykonany jest z najwyższej jakości silikonu wyposażony został w gumkę o symetrycznym kształcie wentylowana tarczka - zapewnia swobodny przepływ powietrza, co zapobiega podrażnieniom wygodny",320,1,,https://mamapack.pl/products/canpol-22-581-smoczek-silikonowy-6-18m-symetryczny-bezowy,1,1,CANPOL 22/581 - Smoczek silikonowy - (6-18m) - SYMETRYCZNY - beżowy,0,0,1,0,Organization,0,0,0,328,0,0,missing_product_schema | long_title | long_desc
https://mamapack.pl/products/akuku-a0683k-kompres-zelowy-do-okolic-intymnych,products,200,pl,AKUKU A0683K - Kompres - ŻELOWY - do okolic intymnych – mamapack,64,"Kompres żelowy „akuku” do okolic intymnych – ulga, komfort i szybka regeneracja 2szt W opakowaniu: - żelowe kompresy – 2 szt. - pokrowce z włókniny – 20 szt. Rozmiar kompresu: 5 × 25 cm Wykonany z nietoksycznego materiału, nie zawiera lateksu, ołowiu i bisfenolu. Natychmiastowa ulga – nasz kompres żelowy to niezastąpio",320,1,,https://mamapack.pl/products/akuku-a0683k-kompres-zelowy-do-okolic-intymnych,1,1,AKUKU A0683K - Kompres - ŻELOWY - do okolic intymnych,0,0,1,0,Organization,0,0,0,533,0,0,missing_product_schema | long_desc
https://mamapack.pl/products/akuku-a0710-bezpieczne-patyczki-do-uszu-dla-niemowlat-60-szt,products,200,pl,AKUKU A0710 - Bezpieczne PATYCZKI do uszu dla niemowląt - (60 szt.) – mamapack,78,"AKUKU Bezpieczne patyczki do uszu dla niemowląt - 60 szt. Dzięki ogranicznikowi patyczek nie wchodzi zbyt głęboko do ucha, co chroni przed przypadkowym podrażnieniem lub urazem. Miękka, 100% bawełniana końcówka jest wyjątkowo delikatna dla wrażliwej skóry dziecka, a elastyczny, biodegradowalny trzonek gwarantuje wygodę",320,1,,https://mamapack.pl/products/akuku-a0710-bezpieczne-patyczki-do-uszu-dla-niemowlat-60-szt,1,1,AKUKU A0710 - Bezpieczne PATYCZKI do uszu dla niemowląt - (60 szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,573,0,0,long_title | long_desc
https://mamapack.pl/products/canpol-1-500-ekologiczny-plyn-do-mycia-smoczkow-i-butelek-500-ml,products,200,pl,CANPOL 1/500 - Ekologiczny PŁYN do mycia smoczków i butelek - (500 ml) – mamapack,81,"Canpol babies Ekologiczny Płyn do mycia smoczków i butelek 500ml Ekologiczny płyn do mycia butelek i smoczków Canpol babies został stworzony z myślą o dzieciach - ich zdrowiu i bezpieczeństwie. Płyn jest hipoalergiczny, bezbarwny i zawiera naturalne składniki. Wystarczy niewielka ilość, aby skutecznie wyczyścić resztki",320,1,,https://mamapack.pl/products/canpol-1-500-ekologiczny-plyn-do-mycia-smoczkow-i-butelek-500-ml,1,1,CANPOL 1/500 - Ekologiczny PŁYN do mycia smoczków i butelek - (500 ml),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,605,0,0,long_title | long_desc
https://mamapack.pl/products/canpol-2-118-gruszka-do-nosa,products,200,pl,CANPOL 2/118 - Gruszka do nosa – mamapack,41,CANPOL 2/118 Gruszka do nosa Przeznaczona dla dzieci 0m+. Gruszka do nosa przeznaczona do usuwania wydzieliny z nosa u niemowląt i małych dzieci. Jest higieniczna i bezpieczna. Specjalny kształt plastikowej końcówki chroni przed zbyt głębokim włożeniem gruszki do nosa malucha. Specjalny kształt końcówki chroni przed zb,320,1,,https://mamapack.pl/products/canpol-2-118-gruszka-do-nosa,1,1,CANPOL 2/118 - Gruszka do nosa,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,432,0,0,long_desc
https://mamapack.pl/products/rozek-niemowlecy-standard-80x80-cm-becik-otulacz-dwustronny-bawelna,products,200,pl,Rożek niemowlęcy - standard 80x80 cm - BECIK OTULACZ DWUSTRONNY - bawe – mamapack,81,"ROŻEK NIEMOWLĘCY BECIK OTULACZ DWUSTRONNY BAWEŁNA 80X80 MISIE SERCA Rożek niemowlęcy dwustronny, bawełna, 80×80 cm (wzór: misie/serca). Od 0 m: daje ciepło i poczucie bezpieczeństwa (otulenie jak w brzuchu mamy). Materiał: 100% bawełna, hipoalergiczna, delikatna dla skóry. Termoregulacja: grzeje, a skóra oddycha – bez ",320,1,,https://mamapack.pl/products/rozek-niemowlecy-standard-80x80-cm-becik-otulacz-dwustronny-bawelna,1,1,Rożek niemowlęcy - standard 80x80 cm - BECIK OTULACZ DWUSTRONNY - bawełna,0,0,1,0,Organization,0,0,0,400,0,0,missing_product_schema | long_title | long_desc
https://mamapack.pl/products/skarpetki-niemowlece-z-misiami-0-3-m,products,200,pl,Skarpetki niemowlęce - z misiami - (0–3 m) – mamapack,53,"Skarpeteczki niemowlęce Kolor/Wzór: Misio / Biały Skarpeteczki wykonane z przyjaznej dla skóry bawełny. Nie uciskają, dają poczucie komfortu. Ściągacz dobrze dopasowuje się do stópki dziecka. Niezbędny element każdej wyprawki. Rozmiar uniwersalny: 0 m+. Dla niemowląt noszących ubranka w rozmiarze 56–74. Pielęgnacja: pr",320,1,,https://mamapack.pl/products/skarpetki-niemowlece-z-misiami-0-3-m,1,1,Skarpetki niemowlęce - z misiami - (0–3 m),0,0,1,0,Organization,0,0,0,447,0,0,missing_product_schema | long_desc
